"ancestor_concept_id","descendant_concept_id","min_levels_of_separation","max_levels_of_separation"
4136335,605282,1,1
4149024,608200,1,1
4111167,4006107,1,1
4159875,4298719,1,1
4154168,4029633,1,1
4130852,193666,1,1
4151528,4319560,1,1
4151204,435120,1,1
4138274,4048846,1,1
4102334,608177,1,1
4115107,4129499,1,1
4094683,37116489,1,1
4164639,45757721,1,1
4090583,4061823,1,1
4134294,4137525,1,1
4154168,43530948,1,1
4096715,4012877,1,1
4116727,438903,1,1
4113998,40481998,1,1
4166499,4166502,1,1
4083964,138526,1,1
4102562,4164349,1,1
4085248,36715619,1,1
4129737,4054818,1,1
4116811,4297894,1,1
4151979,440890,1,1
4084789,44782463,1,1
4090616,761402,1,1
4085340,4295477,1,1
4132082,4133018,1,1
4095851,4160362,1,1
4112748,4335739,1,1
4117573,4301617,1,1
4134294,4310400,1,1
4116650,4108637,1,1
4155036,4154565,1,1
4094890,4280071,1,1
4134439,436430,1,1
4128342,4227378,1,1
4119775,45766102,1,1
4161284,79212,1,1
4101256,4290062,1,1
4116811,4090433,1,1
4152341,136186,1,1
4134294,762910,1,1
4095851,4044017,1,1
4110154,763168,1,1
4166498,4166499,1,1
4119786,600562,1,1
4132546,4193520,1,1
4081173,4134121,1,1
4116573,373082,1,1
4124325,4113839,1,1
4128492,4052837,1,1
4103183,601836,1,1
4134171,4014798,1,1
4140092,4138411,1,1
4093227,442081,1,1
4112120,4152627,1,1
4114356,37395985,1,1
4155297,4116244,1,1
4096010,437881,1,1
4088927,4124636,1,1
4115963,4161678,1,1
4126903,4245035,1,1
4135752,4211784,1,1
4152464,4154431,1,1
4083964,4297654,1,1
4135715,435364,1,1
4117779,4329158,1,1
4134294,4267297,1,1
4116778,4019340,1,1
4094683,4154579,1,1
4102122,201907,1,1
4130852,4189458,1,1
4126394,619044,1,1
4113545,4096021,1,1
4113942,4116878,1,1
4131755,73723,1,1
4104000,4340394,1,1
4086745,4031623,1,1
4133611,45766189,1,1
4161489,4163494,1,1
4129868,37018873,1,1
4116650,4051005,1,1
4102128,78025,1,1
4155036,4091200,1,1
4121681,4152131,1,1
4080146,194913,1,1
4116573,435701,1,1
4103192,4111541,1,1
4089818,4191001,1,1
4132546,4133715,1,1
4134294,4240728,1,1
4116573,437161,1,1
4134294,40481540,1,1
4151985,764678,1,1
4134134,4159154,1,1
4083964,40484119,1,1
4082798,4048710,1,1
4094683,315947,1,1
4104157,4152297,1,1
4114600,4013455,1,1
4164345,42536767,1,1
4145006,4188350,1,1
4122226,4317147,1,1
4131110,4252861,1,1
4159963,4033496,1,1
4102562,74816,1,1
4083353,4054504,1,1
4083964,4019054,1,1
4111798,4130990,1,1
4126903,192368,1,1
4134294,4312400,1,1
4134294,4164770,1,1
4102562,4053837,1,1
4134439,4136545,1,1
4095793,4034019,1,1
4134294,4341520,1,1
4106283,4012747,1,1
4096314,4129395,1,1
4129010,317100,1,1
4154164,44789002,1,1
4154168,435624,1,1
4151203,42536845,1,1
4134294,46270510,1,1
4084789,4051140,1,1
4105286,4196640,1,1
4110759,4106678,1,1
4103982,4050078,1,1
4118275,4010657,1,1
4116809,4010025,1,1
4088748,197151,1,1
4103662,253670,1,1
4135097,4183283,1,1
4093972,4035137,1,1
4110759,374524,1,1
4154729,200003,1,1
4154168,75670,1,1
4109962,261679,1,1
4155629,27026,1,1
4122115,606884,1,1
4116572,43530862,1,1
4094283,4286642,1,1
4131761,36715801,1,1
4164345,4052358,1,1
4096601,4173070,1,1
4151985,78581,1,1
4111167,4004472,1,1
4107514,201996,1,1
4128194,4155623,1,1
4154112,606876,1,1
4154163,4216978,1,1
4130372,4246575,1,1
4148368,4298722,1,1
4134294,260134,1,1
4102111,4300116,1,1
4134171,138283,1,1
4153359,4180469,1,1
4130852,44783944,1,1
4144753,4218253,1,1
4080146,4131110,1,1
4134294,4345712,1,1
4155629,4169252,1,1
4102562,80295,1,1
4113545,4016547,1,1
4085248,4011654,1,1
4134580,4046353,1,1
4113802,4095428,1,1
4103474,4102715,1,1
4116573,4248131,1,1
4108352,4108680,1,1
4130852,4167103,1,1
4099843,43530982,1,1
4116727,42538556,1,1
4116594,4047788,1,1
4109044,600599,1,1
4084789,4056006,1,1
4116808,138622,1,1
4083353,4195436,1,1
4108467,437949,1,1
4101053,142004,1,1
4083833,4174932,1,1
4154168,4116929,1,1
4138280,4017662,1,1
4132546,42872427,1,1
4128194,194439,1,1
4134134,4016541,1,1
4101053,4174369,1,1
4081148,4202518,1,1
4152966,4134936,1,1
4126581,4194652,1,1
4133638,4012689,1,1
4116728,4109881,1,1
4154170,4133313,1,1
4103662,380265,1,1
4102111,196613,1,1
4132546,4047745,1,1
4111798,4131611,1,1
4116650,256301,1,1
4134134,4045847,1,1
4110154,4096625,1,1
4155629,4087151,1,1
4133020,4094846,1,1
4088927,4038495,1,1
4165044,4236745,1,1
4102111,4214186,1,1
4152541,4214610,1,1
4132792,606435,1,1
4134133,197921,1,1
4152541,40491438,1,1
4145006,763930,1,1
4144753,608736,1,1
4164345,4058066,1,1
4110879,4091485,1,1
4096315,4195780,1,1
4151200,44789003,1,1
4097301,4029586,1,1
4151529,4155038,1,1
4095922,4178414,1,1
4116208,434033,1,1
4096625,4121637,1,1
4116208,44783673,1,1
4134294,46270563,1,1
4083964,36717471,1,1
4083964,4086219,1,1
4164639,372906,1,1
4131761,194598,1,1
4103189,4129010,1,1
4134127,444210,1,1
4114604,4116759,1,1
4096535,192979,1,1
4117865,4221865,1,1
4095852,4044358,1,1
4113839,432688,1,1
4155629,4096026,1,1
4091213,4082798,1,1
4115254,4050085,1,1
4108641,4106683,1,1
4130851,4166904,1,1
4154168,192678,1,1
4134294,193522,1,1
4130052,4091621,1,1
4082487,4041799,1,1
4093424,4176174,1,1
4138837,321586,1,1
4114356,373166,1,1
4080992,4201555,1,1
4129408,4053150,1,1
4113399,4147014,1,1
4093227,4164345,1,1
4135097,4134187,1,1
4149024,618644,1,1
4166666,4114020,1,1
4083964,4226266,1,1
4132091,4043734,1,1
4090035,620053,1,1
4134294,78237,1,1
4094847,376552,1,1
4102562,4058637,1,1
4103662,381733,1,1
4086745,37111520,1,1
4162038,3655886,1,1
4164092,42535227,1,1
4116573,437763,1,1
4094683,4194941,1,1
4116778,4053503,1,1
4093227,42537716,1,1
4134127,37018294,1,1
4134134,4189418,1,1
4093227,4164483,1,1
4129737,4081191,1,1
4151097,444426,1,1
4134595,4128228,1,1
4145627,4098112,1,1
4103662,40483299,1,1
4130852,4174096,1,1
4164640,45757720,1,1
4079976,37396728,1,1
4155764,22955,1,1
4134294,435734,1,1
4121123,603020,1,1
4161344,432511,1,1
4159875,4194640,1,1
4096946,4329565,1,1
4121038,4147218,1,1
4096314,4234794,1,1
4128194,194709,1,1
4102111,37018567,1,1
4108641,40486062,1,1
4151682,4153261,1,1
4114605,4015652,1,1
4130852,42709816,1,1
4135082,4152174,1,1
4134929,45757766,1,1
4083964,436470,1,1
4102562,4330092,1,1
4115236,37018096,1,1
4113437,4173155,1,1
4103662,4264853,1,1
4129726,4092381,1,1
4114604,619769,1,1
4083964,40489826,1,1
4082586,4300924,1,1
4130851,619743,1,1
4117779,375806,1,1
4096009,4317972,1,1
4134294,4085622,1,1
4083964,4142155,1,1
4166498,4170687,1,1
4113533,4149572,1,1
4097733,4094702,1,1
4082623,4335594,1,1
4134294,4003529,1,1
4093424,4012569,1,1
4110154,315116,1,1
4083964,438047,1,1
4094683,4211106,1,1
4154162,261738,1,1
4094163,42535177,1,1
4159963,4090458,1,1
4084589,4055326,1,1
4107514,198017,1,1
4104157,619054,1,1
4130851,4162433,1,1
4087470,4162976,1,1
4151989,375292,1,1
4126903,619584,1,1
4092879,4003487,1,1
4095851,764679,1,1
4111167,438250,1,1
4110154,43531605,1,1
4116963,45770879,1,1
4105584,4274487,1,1
4153492,4280077,1,1
4102562,76550,1,1
4095059,4173060,1,1
4140532,606561,1,1
4159157,4306814,1,1
4146124,4271003,1,1
4090616,761403,1,1
4123596,40481178,1,1
4094311,4130681,1,1
4132546,4096616,1,1
4151204,4114607,1,1
4116727,444290,1,1
4128194,4154732,1,1
4083964,441760,1,1
4152341,4294245,1,1
4134294,4311158,1,1
4118910,4167493,1,1
4150614,4046804,1,1
4102111,4044013,1,1
4128492,73372,1,1
4089844,4126250,1,1
4113437,4218764,1,1
4102111,4300595,1,1
4101066,4054460,1,1
4095378,441751,1,1
4128492,75689,1,1
4116778,4119454,1,1
4134294,42538744,1,1
4146239,4145769,1,1
4162723,4276439,1,1
4096536,4071874,1,1
4145006,4313439,1,1
4155629,4050542,1,1
4102111,4131761,1,1
4126119,600855,1,1
4127734,72434,1,1
4116208,4082291,1,1
4114603,4152294,1,1
4132082,4133017,1,1
4151985,4129420,1,1
4084789,194394,1,1
4142479,4100629,1,1
4101053,4050997,1,1
4116808,4275292,1,1
4134439,36716538,1,1
4134127,40323459,1,1
4130851,619742,1,1
4118794,437121,1,1
4088641,620007,1,1
4159875,198810,1,1
4079976,4322951,1,1
4159963,4088625,1,1
4153852,4153533,1,1
4080992,4090268,1,1
4134134,4151979,1,1
4085025,4143293,1,1
4095851,4053828,1,1
4106283,4216531,1,1
4110154,380943,1,1
4159875,4298718,1,1
4161489,606874,1,1
4111484,4006586,1,1
4153852,4155349,1,1
4154168,439111,1,1
4102111,36716623,1,1
4116650,604180,1,1
4102562,4153969,1,1
4134294,40394098,1,1
4151682,4151686,1,1
4145006,4180973,1,1
4096315,4129393,1,1
4164489,4103516,1,1
4154112,606716,1,1
4136694,4138286,1,1
4164639,45757722,1,1
4147829,37017182,1,1
4116808,4049960,1,1
4134562,4155076,1,1
4081173,444263,1,1
4108352,43021698,1,1
4114358,4300684,1,1
4154168,4053832,1,1
4154162,4108952,1,1
4086195,4108636,1,1
4093227,4096620,1,1
4096314,4014372,1,1
4144316,606228,1,1
4151525,4151526,1,1
4088927,42872398,1,1
4138233,4109941,1,1
4121327,4200399,1,1
4093227,198520,1,1
4154739,4287786,1,1
4102715,4162724,1,1
4152280,36714389,1,1
4154162,4052970,1,1
4108943,133628,1,1
4135097,4213266,1,1
4109023,441961,1,1
4092225,4041824,1,1
4116573,382014,1,1
4152156,381316,1,1
4116926,433340,1,1
4102111,4113116,1,1
4096946,4245843,1,1
4132080,4117865,1,1
4154168,198819,1,1
4134294,4048517,1,1
4118792,440228,1,1
4111183,4140216,1,1
4132926,4168686,1,1
4166666,4116164,1,1
4128914,4246544,1,1
4149024,608202,1,1
4079976,138538,1,1
4106183,4009911,1,1
4088927,45757172,1,1
4145627,444367,1,1
4166904,4085557,1,1
4155911,4308009,1,1
4124842,434656,1,1
4154760,440713,1,1
4159875,197932,1,1
4110154,36712983,1,1
4096314,44806635,1,1
4155036,4129180,1,1
4134311,4016684,1,1
4095257,4151520,1,1
4093227,42536768,1,1
4151985,4044402,1,1
4108641,4152929,1,1
4159647,442599,1,1
4116650,4134318,1,1
4134586,435829,1,1
4110759,4334407,1,1
4144389,764944,1,1
4151097,443861,1,1
4126898,4113837,1,1
4116650,4246724,1,1
4094966,376401,1,1
4108641,4151098,1,1
4083964,437590,1,1
4108641,618708,1,1
4145006,4150128,1,1
4124986,4296638,1,1
4154168,4108761,1,1
4134439,4017107,1,1
4132926,4169580,1,1
4118792,439940,1,1
4134133,4001635,1,1
4133611,4305274,1,1
4134294,4056023,1,1
4164640,45757719,1,1
4085340,4317952,1,1
4130538,4091469,1,1
4107244,192953,1,1
4079975,439125,1,1
4090035,4300776,1,1
4080146,4164604,1,1
4130851,4326828,1,1
4118794,434771,1,1
4127400,4211831,1,1
4111183,4003957,1,1
4083964,37116497,1,1
4107514,201986,1,1
4134596,443414,1,1
4116573,434530,1,1
4113545,27438,1,1
4103487,4182182,1,1
4132091,4048785,1,1
4102732,4068616,1,1
4151529,4155036,1,1
4132086,79930,1,1
4136722,3656845,1,1
4085555,619024,1,1
4102373,36713545,1,1
4134314,4011508,1,1
4134174,4135087,1,1
4108230,312334,1,1
4152541,40490914,1,1
4155036,4153999,1,1
4132556,37204146,1,1
4103504,605321,1,1
4083821,4013598,1,1
4136722,77702,1,1
4091519,4104544,1,1
4212235,197136,1,1
4190192,433505,1,1
4167103,4056717,1,1
4185035,4304035,1,1
4168618,4195665,1,1
4180651,4246290,1,1
4248551,197089,1,1
4180651,374353,1,1
4181859,140490,1,1
4201554,4069778,1,1
4196024,4055058,1,1
4187369,36714695,1,1
4179141,435097,1,1
4179141,4174655,1,1
4175965,4023773,1,1
4180651,4006455,1,1
4176868,4197879,1,1
4180651,201675,1,1
4186898,46269693,1,1
4179141,4117573,1,1
4194597,4138280,1,1
4180651,4101118,1,1
4173746,4236877,1,1
4169990,4216653,1,1
4185206,4167097,1,1
4179141,4135750,1,1
4185976,132466,1,1
4186164,42535717,1,1
4188155,4288544,1,1
4240897,44783311,1,1
4220926,4237622,1,1
4181964,4148897,1,1
4183249,444382,1,1
4241028,77815,1,1
4168686,73231,1,1
4196024,4157200,1,1
4190765,43530625,1,1
4179462,37110527,1,1
4212076,4018366,1,1
4180651,42709949,1,1
4179462,4176918,1,1
4180778,37117761,1,1
4180651,4049014,1,1
4193463,4015143,1,1
4180651,4238810,1,1
4181204,4237122,1,1
4177852,4028013,1,1
4187244,4000963,1,1
4185643,4151199,1,1
4168618,4202064,1,1
4240897,440438,1,1
4205238,4136718,1,1
4226266,36715646,1,1
4237450,43530818,1,1
4167864,434541,1,1
4245323,4003569,1,1
4173025,4151511,1,1
4179141,4337263,1,1
4169102,602289,1,1
4186898,4096917,1,1
4171549,136661,1,1
4167864,439396,1,1
4180636,607219,1,1
4179244,607915,1,1
4169580,4024243,1,1
4180651,4304838,1,1
4190192,432335,1,1
4180651,4113600,1,1
4185207,36717162,1,1
4205238,4138299,1,1
4186898,4119447,1,1
4180651,374936,1,1
4177556,46273654,1,1
4223692,26378,1,1
4186898,4275496,1,1
4169580,4145006,1,1
4198102,4119134,1,1
4248551,4046339,1,1
4212235,442639,1,1
4190345,439941,1,1
4209224,4076012,1,1
4175154,444214,1,1
4180651,4209284,1,1
4242980,4241028,1,1
4176868,4248555,1,1
4190397,439134,1,1
4180651,80399,1,1
4180314,35622229,1,1
4200516,4130036,1,1
4181583,761988,1,1
4212235,73349,1,1
4170636,4055712,1,1
4235863,4269209,1,1
4186898,260034,1,1
4185206,4157028,1,1
4227594,4293591,1,1
4185207,42537699,1,1
4200854,382034,1,1
4168686,4099176,1,1
4206591,4083353,1,1
4216551,4061850,1,1
4241538,608245,1,1
4172247,4170675,1,1
4185207,4235775,1,1
4201555,762377,1,1
4180651,4301770,1,1
4190345,79172,1,1
4181064,604358,1,1
4179141,4190345,1,1
4186167,4237458,1,1
4221189,4138274,1,1
4246695,36715675,1,1
4200991,4145696,1,1
4244116,4318656,1,1
4244582,602297,1,1
4200516,4170449,1,1
4176808,4322638,1,1
4185206,4243905,1,1
4246695,36715676,1,1
4207615,4203836,1,1
4200516,438590,1,1
4190345,73036,1,1
4194719,441874,1,1
4175465,4244582,1,1
4243411,4240913,1,1
4171853,4273526,1,1
4176868,4273250,1,1
4179141,36715604,1,1
4246695,36717575,1,1
4169984,4280226,1,1
4179141,4159964,1,1
4178673,74471,1,1
4228682,134205,1,1
4182165,4022448,1,1
4185207,4053597,1,1
4179141,4053124,1,1
4193166,439669,1,1
4212577,4126898,1,1
4232209,4003808,1,1
4167864,4086745,1,1
4205256,40490339,1,1
4190192,4244196,1,1
4179141,4023316,1,1
4168686,4009488,1,1
4223659,442024,1,1
4190345,73341,1,1
4186898,4104506,1,1
4179720,80045,1,1
4201555,379031,1,1
4180169,4176725,1,1
4248551,4116572,1,1
4180651,81403,1,1
4179519,37116503,1,1
4206788,441202,1,1
4176808,4129524,1,1
4180313,608064,1,1
4179141,4132427,1,1
4179720,602003,1,1
4187244,4001454,1,1
4181298,442787,1,1
4167096,75920,1,1
4176868,4326601,1,1
4196024,606763,1,1
4174443,40481031,1,1
4181064,4297490,1,1
4179462,4102732,1,1
4180873,81099,1,1
4177358,618915,1,1
4239725,380975,1,1
4207307,762645,1,1
4213101,43531065,1,1
4179141,4085552,1,1
4200987,40400211,1,1
4180651,4195953,1,1
4180126,4194894,1,1
4180651,4228533,1,1
4176808,136933,1,1
4181194,605783,1,1
4167108,4052360,1,1
4246695,36716590,1,1
4185207,604222,1,1
4167103,4084434,1,1
4179141,4016837,1,1
4179462,321661,1,1
4190192,4175570,1,1
4212076,4049930,1,1
4180651,434935,1,1
4242509,4240156,1,1
4230399,4192646,1,1
4196732,193818,1,1
4179141,4018961,1,1
4193166,194288,1,1
4200987,256197,1,1
4180651,134743,1,1
4185207,4170635,1,1
4180651,79145,1,1
4176301,433040,1,1
4189855,76786,1,1
4178673,4140963,1,1
4179462,36715690,1,1
4201554,36674185,1,1
4244495,78110,1,1
4220676,4176135,1,1
4182165,4022921,1,1
4177852,4243513,1,1
4201554,381445,1,1
4201174,252348,1,1
4185206,4244019,1,1
4206579,4326661,1,1
4182966,4199517,1,1
4179141,4105127,1,1
4179141,4276036,1,1
4180651,4305482,1,1
4223692,4028924,1,1
4242498,444459,1,1
4205238,4136715,1,1
4180651,436803,1,1
4185207,30234,1,1
4228682,4030705,1,1
4208095,4170630,1,1
4179141,4134322,1,1
4186898,762964,1,1
4179871,4034005,1,1
4180651,4313982,1,1
4180651,36716703,1,1
4179873,4107377,1,1
4184133,606353,1,1
4185206,36715562,1,1
4246495,437744,1,1
4185206,4245330,1,1
4180126,4178460,1,1
4212095,196484,1,1
4246575,4031516,1,1
4212076,4019718,1,1
4179462,40493208,1,1
4191712,4004792,1,1
4167864,441181,1,1
4180651,4110256,1,1
4239826,4121618,1,1
4201554,440396,1,1
4182165,4023567,1,1
4185207,4155482,1,1
4180651,4298801,1,1
4167108,4055717,1,1
4179462,4055457,1,1
4223692,200677,1,1
4182522,4115842,1,1
4179141,37311960,1,1
4247260,4153492,1,1
4180651,4202213,1,1
4180651,22288,1,1
4213101,4090559,1,1
4180651,4195318,1,1
4181118,378423,1,1
4178460,4170460,1,1
4209845,4155186,1,1
4231893,373101,1,1
4243291,440231,1,1
4187043,434146,1,1
4180651,313504,1,1
4198670,607813,1,1
4180651,4298332,1,1
4248964,192667,1,1
4185206,4244018,1,1
4183226,4002173,1,1
4174520,74138,1,1
4225905,4240725,1,1
4190345,80552,1,1
4190706,4284414,1,1
4233605,4236885,1,1
4237202,4035467,1,1
4182165,4023576,1,1
4185207,4233605,1,1
4180651,201397,1,1
4228682,197717,1,1
4169580,36684444,1,1
4168618,4172855,1,1
4187244,4002140,1,1
4185503,36713926,1,1
4185206,4220432,1,1
4185976,36717170,1,1
4174229,193739,1,1
4240847,36686478,1,1
4247120,444397,1,1
4194941,618711,1,1
4169102,605396,1,1
4200516,4146496,1,1
4177852,4300923,1,1
4246025,379756,1,1
4168666,381270,1,1
4189855,4032488,1,1
4180651,4279548,1,1
4201174,4324261,1,1
4195634,603055,1,1
4228682,4104346,1,1
4173025,4152814,1,1
4178673,77373,1,1
4182877,4171030,1,1
4247367,194611,1,1
4179462,40488813,1,1
4218813,45773507,1,1
4228682,4173810,1,1
4212076,4009291,1,1
4201554,376564,1,1
4185207,4235779,1,1
4190192,4114011,1,1
4178680,42538572,1,1
4169580,4133638,1,1
4242509,4239731,1,1
4244582,602296,1,1
4179527,4347301,1,1
4185207,42537698,1,1
4179141,4056290,1,1
4180169,36683380,1,1
4199961,260434,1,1
4182165,4020345,1,1
4185976,201756,1,1
4230774,4012483,1,1
4179462,79119,1,1
4186898,4188331,1,1
4185207,29979,1,1
4182966,37110530,1,1
4229440,315295,1,1
4195634,603056,1,1
4200516,4071589,1,1
4200516,4016540,1,1
4185207,26286,1,1
4201554,4219700,1,1
4186898,261325,1,1
4195690,4152384,1,1
4178673,45757617,1,1
4201554,36715605,1,1
4245975,4340386,1,1
4228682,199958,1,1
4177236,443390,1,1
4200516,4132082,1,1
4206591,764881,1,1
4180651,4118400,1,1
4190345,75385,1,1
4209845,4151675,1,1
4170630,45773388,1,1
4188155,4159513,1,1
4190192,4121648,1,1
4175961,378420,1,1
4177236,443381,1,1
4177483,46271082,1,1
4167108,4051951,1,1
4218107,608741,1,1
4179527,4140300,1,1
4201555,4254270,1,1
4216551,4060037,1,1
4225982,4079683,1,1
4223659,4230221,1,1
4189504,4306416,1,1
4187096,618877,1,1
4212076,194804,1,1
4174229,140362,1,1
4179141,36715599,1,1
4200516,4001336,1,1
4179462,40492837,1,1
4168618,4153517,1,1
4180651,4223016,1,1
4185976,136788,1,1
4201554,379185,1,1
4186898,46274062,1,1
4295465,4064028,1,1
4270502,319047,1,1
4300243,192591,1,1
4262983,45757699,1,1
4261493,4051303,1,1
4266809,4113433,1,1
4254542,36715575,1,1
4307587,4218107,1,1
4290964,4167106,1,1
4299247,4050227,1,1
4309345,4258135,1,1
4274025,46269860,1,1
4308802,314131,1,1
4309195,45772125,1,1
4266029,4049953,1,1
4270897,443267,1,1
4309345,4128528,1,1
4290964,4170636,1,1
4274025,4339468,1,1
4308015,4200514,1,1
4252399,373175,1,1
4305274,443454,1,1
4260918,195906,1,1
4270502,43530605,1,1
4266036,433642,1,1
4304969,4164568,1,1
4275428,4121784,1,1
4274025,140190,1,1
4262860,605014,1,1
4263759,78257,1,1
4273176,40485051,1,1
4253624,4339024,1,1
4274025,43530975,1,1
4263898,4186208,1,1
4261493,4056307,1,1
4274025,376208,1,1
4261493,80571,1,1
4262860,605015,1,1
4274025,4345680,1,1
4310521,4171816,1,1
4299423,36712715,1,1
4290964,4167105,1,1
4266188,44784106,1,1
4298123,4111714,1,1
4266188,4129888,1,1
4295116,4173847,1,1
4274025,42537748,1,1
4305274,4045736,1,1
4309063,608248,1,1
4274025,4042837,1,1
4273176,4195804,1,1
4309345,37397422,1,1
4294188,4311318,1,1
4267558,4097301,1,1
4274025,4080011,1,1
4307667,4113644,1,1
4269314,36684319,1,1
4276439,4085043,1,1
4310400,4222930,1,1
4261870,607149,1,1
4309345,36714969,1,1
4263898,4318545,1,1
4269989,4041991,1,1
4289104,4184133,1,1
4274025,444199,1,1
4293712,4299815,1,1
4265587,4091783,1,1
4274025,44782778,1,1
4274025,4257441,1,1
4291288,4066164,1,1
4274025,4266188,1,1
4274025,442019,1,1
4274025,4105886,1,1
4309345,376335,1,1
4304916,4318531,1,1
4273176,4269585,1,1
4270739,604374,1,1
4274025,4028722,1,1
4260918,80497,1,1
4295478,137350,1,1
4308015,4110575,1,1
4309063,4309238,1,1
4302740,4165044,1,1
4267553,607642,1,1
4260685,45757708,1,1
4274025,133468,1,1
4276565,141825,1,1
4270557,620316,1,1
4309063,4307853,1,1
4274025,40488840,1,1
4304916,4058670,1,1
4254542,609069,1,1
4266188,444206,1,1
4274025,4266169,1,1
4252853,605554,1,1
4287786,437359,1,1
4267683,4119621,1,1
4260918,443795,1,1
4301699,607578,1,1
4310567,618721,1,1
4280659,4293712,1,1
4267417,4340948,1,1
4309345,4241530,1,1
4274025,4320028,1,1
4274025,4028071,1,1
4290837,40391314,1,1
4297490,4270739,1,1
4299423,36712713,1,1
4300243,4266666,1,1
4295370,37203984,1,1
4298737,4031099,1,1
4267683,4314728,1,1
4263628,4187825,1,1
4271003,607145,1,1
4298737,4031643,1,1
4274404,40479662,1,1
4266188,4148625,1,1
4274025,4253778,1,1
4274025,37206233,1,1
4291025,44783158,1,1
4270502,321886,1,1
4287251,4178411,1,1
4308802,36684585,1,1
4274025,4180628,1,1
4274025,253549,1,1
4289104,607925,1,1
4283893,619759,1,1
4271003,4269880,1,1
4274025,4042836,1,1
4295465,4066472,1,1
4300243,4096805,1,1
4273176,432561,1,1
4266188,4042833,1,1
4274025,137275,1,1
4270897,373638,1,1
4274025,4123283,1,1
4307667,133729,1,1
4298737,4220860,1,1
4265723,436445,1,1
4304916,80217,1,1
4260918,607997,1,1
4309345,37309664,1,1
4305027,4051770,1,1
4298737,4005037,1,1
4275423,313217,1,1
4300676,4295605,1,1
4286048,4222138,1,1
4303664,4150014,1,1
4261870,4095365,1,1
4302686,36684586,1,1
4263255,4126570,1,1
4294188,4057797,1,1
4305274,4310996,1,1
4260918,78235,1,1
4322687,440359,1,1
4344497,4059242,1,1
4319300,4299706,1,1
4326409,4170017,1,1
4320025,605020,1,1
4318840,194408,1,1
4344497,443923,1,1
4344370,195464,1,1
